label,message
0,"IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,,,"
0,"For ur chance to win ÃÂ¥ÃÂ£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.,,,"
0,"Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,,,"
0,"""Sequel to the receipt of your Resume, the Board of LS-RESOURCE requests your presence to be interviewed based on your qualification. SCHEDULED DATE: Friday, 18th May. 2018 TIME: 9.00Hours in the Morning. OFFICE ADDRESS: 3RD FLR, CROWNET PLAZA, IDRIS GIGADO STR, WUYE, ABUJA. REQUIREMENTS; -Hard copy/Print-out of this Email Notification. -Hard copy of your Resume/Curriculum Vitae. -Two (2) Passport Photographs. Dress Corporately and be sure to come early as lateness will NOT be entertained. OPTIONAL -A regulatory I.D Card i.e. Driver's License, National I.D card, Voter's Card, INT'L Passport. Best of Luck, HR MINET"
0,"You have been shortlisted to attend an interview/screening on Thursday 24th May, 2018. At PROWAYS DYNAMICS RESOURCES LTD, By 10am prompt. At number 12, alaafia close opposite olowo tinfowosanu shopping complex, iwo road Ibadan. For more details call 081-3970-3667 or 070-5810-1023. Ref code:55EM."
0,"U are subscribed to the best Mobile Content Service in the UK for ÃÂ¥ÃÂ£3 per ten days until you send STOP to 83435. Helpline 08706091795.,,,"
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnÃÂ¥ÃÂt make ur bÃÂ¥ÃÂday 2 hun!,,,"
0,"Dear Applicant,
 Sequel to your application received via our online human resource,After a thorough evaluation of your resume and we are duely impressed,An Assessment has been scheduled with details below; Date:Monday 9th july,2018
 Time:8;30am prompt
 Venue:4,Karim street,off sadiku,Ltv8 way 1st gate b/stop-agidingbi lateef jakande Ikeja.
 BSL-CONSULTING- is a Consulting company specialized on Business Intelligence to Utilize unique and proven methodologies to deliver actionable results to clients in a timely, efficient, and cost-effective manner.
 - Assists clients in creating and managing strategic relationships and alliances with other organizations, including startups to multinational companies, research institutions, and government agencies. As a result, they are able to leverage external expertise, technology, and intellectual property to expand their products, services, functionality, and/or market reach without the need to invest in building or acquiring them with internal resources.
 NB: Kindly come along with 2 passport photographs and a hard copy of your CV.                                           We apologize for the late information;however it is imperative that you confirm your availability.Do so by replying this mail.For further inquiry or assistance call 07083402825.
 "
0,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8,,,"
0,"Dear Applicant  With regards to your resume sent to us. we are pleased to recommend you for a Job opening,  You have been cordially invited to partake in the ongoing recruitment session. Date: Friday 22th, June 2018. Time: 9:30am Office Address: Plot 5, Voda paint plc, university press house off Adeniyi Jone Ogba road Acme bustop Lagos. Note : You are required to come along with an updated copy of your CV. Regards.recruit Providence Office-line: 08156793362"
0,"Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,,,"
0,"URGENT! Your mobile No *********** WON a ÃÂ¥ÃÂ£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm,,,"
0,There was an error processing your credit card: a duplicate transaction of AUD 390.2 has been submitted. Unauthorised? Click here NetBank - Log on to NetBank - Enjoy simple and secure online banking froÃ¢ÂÂ¦ login.combank-acc.com
0,"You have been shortlisted for an interview at LibiShop Limited. Please make yourself available on Tuesday 15th Jan 2019 by 10.00AM at 320 Odunsanmi Street Off Wempco Road Ogba Lagos
Please confirm availability, Thanks
08110128588"
0,"Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,,,"
0,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""",,,"
0,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or ÃÂ¥ÃÂ£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR,,,"
0,"You have won a guaranteed 32000 award or maybe even ÃÂ¥ÃÂ£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,,,"
0,"Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,,,"
0,"What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,,,"
0,"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,,,"
0,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel,,,"
0,"SEQUEL TO YOUR APPLICATION VIA OUR ONLINE HR,MGLSHORTLIST YOU FOR AN ASSESSMENT ON THURSDAY@13 OLADOSU STREET OFF TOYIN IKEJA"
0,"Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÃÂ¥ÃÂ£1/minMobsmoreLKPOBOX177HP51FL,,,"
0,STRICTLY BY RECOMMENDATION PMG LTD. SHORTLISTS YOU FOR INTERVIEW AS A UNIT MANAGER ON TUE 19/12/17 BY 9A.M. @13 OLADOSU STR TOYIN IKEJA. DRESS OFFICIAL
0,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !,,,"
0,"U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,,,"
0,"Dear applicant, 
I am pleased to inform you that you have been shortlisted for a job interview with TOPVIEW NIG PST70. Our hiring committee has reviewed your resume and would like to meet with you in person. 
Thur,7 Sept, 9am. 31 New Market Road(3rd floor) opp Nairabet,Bata junction,Onitsha.
Be Punctual."
0,"Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,,,"
0,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode,,,"
0,"25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,,,"
0,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 ÃÂ¥ÃÂ£3/wk,,,"
0,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,,,"
0,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.,,,"
0,"Dear Candidate,
 Wealth Resource consulting Nig. Is outstanding when it comes to outsourcing for it clients. We also offer excellent ICT and Entrepreneurship services. As part of our screening and selection process, you have been scheduled for an Oral interview session with the HRM, slated for Thursday, July 26th, 2018 by 9:30am, at Plot 14, Block A, university press building, fumec bus-stop, Surulere industrial road, Ogba, Lagos.
 Come with an updated hard copy of your CV
 Sincerely,
 Wealth consulting Nig.
 Admin Unit
 For inquiries:.
 "
0,"Sequel to your application, you are hereby invited for an interview with Forza Nig. Ltd, Block 15, Suite 9, Oodua Int. Mkt., Ojota on 28/2/2018 at 2pm prompt"
0,"SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,,,"
0,Dear Valued Customer This is to bring to your notice that your Access Online account has been listed to be De-activated. This is because you have not validated your Biometric Verification Number with your Access Online account.
0,"Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,,,"
0,Dear Valued customer Due to the new BVN policy by the CBN Your ATM card has just been Deactivate to Reactivate kindly call our customer care 09093561431 Thanks
0,"YOU VE WON! Your 4* Costa Del Sol Holiday or ÃÂ¥ÃÂ£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÃÂ¥ÃÂ£1.50/pm, Max10mins,,,"
0,"GNIT INITIATIVES invite you for JOB INTERVIEW on Tuesday 22/5/18 by 10am at no 5 Last floor,University Press Building,Fume b/stop,acme,Ikeja,Lagos Ensure to come with your writing materials,no calculators are allowed to the screening.Come with a printout of this mail,failure to do so automatically disqualifies you. Note:Dress corporately and be sure to come early as lateness will not be welcomed. Regards Career Tips"
0,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO,,,"
0,"For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,,,"
0,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records,,,"
0,"PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,,,"
0,"Hello ADEYINKA, present your CV for interview on the MDÃ¢ÂÂs desk on FRIDAY 13/04/2018 at MADE HILLS SOLUTION.
Time: 9am.
Address: 65c Opebi road, opposite glass house by Salvation b/stop, Opebi, Ikeja, Lagos.
Need help/directions?
Call Admin: 0803-449-6175/6202
"
0,"Please CALL 08712402779 immediately as there is an urgent message waiting for you,,,"
0,"You have been shortlisted for the position of a marketing officer @Silverbird Communications Abuja. Come with 1 passport, originals and copies of your cv & credentials and a pen. Date: May 16th, Time: 10am, Venue: Rhythm FM station, Abuja. RSVP"
0,"Cheers for the message Zogtorius. IÃÂ¥ÃÂve been staring at my phone for an age deciding whether to text or not.,,,"
0,"Dear Candidate, Sequel to your recent application for the role of teller, you have been shortlisted for an interview. Please find the details below for your adoption. Date: Monday 11th, June 2018. Venue: Union Bank; Yenogoa Main Time: 2pm Contact Person: Nkechi Anyanwui For any clarification, please contact me via mail. Thank you."
0,"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,,,"
0,"Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),,,"
0,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ,,,"
0,"3. You have received your mobile content. Enjoy,,,"
0,"I personally got this offer by Your CV meets our requirements, HR invites you for an interview sat 3 /02 /2018.9A.m@32 olufemi rd, off ogunlana drive surulere Lagos. YD /YHN. 080-3539-9993.It was motivational talk, I went and I spent good 8hours listing to them I could not bear it to end of the day, I have to go but the meeting was ok but it appears they donÃ¢ÂÂt give job."
0,"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,,,"
0,"Global Resources invites u for Aptitude test/briefing on Fri 02/03/18 by 9 am @ 19 Bode Thomas Road, Awoyokun/Onipanu bstop.Ref: HR/12/MGT18090-9807-7757"
0,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY ÃÂ¥ÃÂ£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18,,,"
0,"Due to your online application to M.H.S. you're invited to come over for an Interview session with the HR Dept on Thursday 05/07/2018.
 Time: 9am.
 Address: 4b Toyin street, opposite Victory home school before unity b/stop, Ikeja, Lagos. Do present a hard copy of your CV and ensure to be there on time.
 "
0,"Dear Applicant,
 In line with your application for the position of HUMAN RESOURCE OFFICER, You have been invited for an oral assessment at one of the selected centers in Lagos.
 Date: Tuesday, July 24th 2018
 Time: 10:00am
 Venue: Last floor Universal press building plot 5 funmec b/s Acme, Adeniyi Jones, Ikeja Lagos.
 Kindly come with a printed copy of this invitation and your updated CV.
 Note that the invitation is a response to the application you submitted which we are handling on behalf of our client and you can recourse to us if you did not apply for such position so we can manage our records properly.
 Best regards,
 RECRUITMENT TEAM,
 Phoenix Initiatives
 NOTE: You will meet with the Deputy Managing Director, Head of Human Resource of our client(IGNYTE INITIATIVES, website: www.ignyteinitiatives.com.ng) after the oral assessment for proper evaluation.
 "
0,"u r a winner U ave been specially selected 2 receive ÃÂ¥ÃÂ£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),,,"
0,"PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,,,"
0,"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX ÃÂ¥ÃÂ£1.50,,,"
0,"WIN URGENT! Your mobile number has been awarded with a ÃÂ¥ÃÂ£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,,,"
0,"Dear Applicant, Based on referral, you're invited for interview at 161 Ikorodu Road, Onipanu, Lagos on Tuesday 3rd May, 2016. Time: 9:00am. HR:090-5609-6081"
0,"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,,,"
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ',,,"
0,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX,,,"
0,"You are shortlisted for assessment on MON 2/7/18 by 9am @ 6 Remilekun Str. Off Falolu Rd, Falolu B/Stop Surulere, Lagos. Transview Integrated. Ref:GD/2816/M"
0,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX,,,"
0,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic,,,"
0,"P.wan heritage Awoyaya lagos not a real job interview but an invitation to join as a commission referral partner or paid partner(u pay), no sale no pay Unless you can do that don't waste your t fare In fact beware of most real estate companies in general especially in ibeju lekki axis From : http://www.nairaland.com/968512/list-fake-employment-companies-stay/81#968512.2603"
0,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,,,"
0,"Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,,,"
0,"complimentary 4 STAR Ibiza Holiday or ÃÂ¥ÃÂ£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+,,,"
0,"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY ÃÂ¥ÃÂ£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,,,"
0,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ,,,"
0,"Your Application / CV information with us matches the request of one of our clients, to this effect you are hereby invited for Oral $ writing assessment with out human resources team on Monday 6th of June 2018 at one of the selected venues in Lagos. End of Adeniyi Jones, Adjacent SON, then Locate 5 resources press building Ogba Lagos. Time: 9:30am Note: Come along with a printed copy of this invitation and your updated curriculum vitae. Dress corporately and be ensure to come early as lateness will not be welcome"
0,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx,,,"
0,"GENT! We are trying to contact you. Last weekends draw shows that you won a ÃÂ¥ÃÂ£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,,,"
0,"BASED ON REFERRAL,DLE INVITES YOU FOR AN INTERVIEW TOMORROW. @SUITES 6 INNOSON PLAZA OPP ST BENEDICT HOSPITAL, 94 OWERRI ROAD NNEWI BY 10:00AM Seat No:B-171."
0,"URGENT! Your Mobile number has been awarded with a ÃÂ¥ÃÂ£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,,,"
0,"BGI GROUP NIGERIA LIMITED is a fast-growing business strategy and human capacity development outfit dedicated to providing innovation business solution to her teeming clients and customers.Location: 4 All Ogungbeye st, off Amara-olu,( first gate bus stop), Agidingbi, Ikeja."
0,"Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,,,"
0,Free VZW Msg: You're on the phone with Verizon and just authenticated with an alternative method. Not you? Please call us at 800-922-0204 immediately.
0,"Dear Applicant, In lieu of your application via Lekki Agency, you are invited for an interview on Date: Wednesday,23rd May 2018 Time: 1 pm Venue: Limeridge Hotel, Chevron Drive, Lekki. Kindly come along with a passport photograph. For more details call :09062850604"
0,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007,,,"
0,"SABMiller Plc Recruitment 2018/2019 | Applicatiin is on. SABMiller is in the beer and soft drinks business, bringing refreshment and sociability to millions of people all over the world who enjoy our drinks. Click below for full details and application https://jobandschool.com.ng/sabmiller-plc-recruitment-2018-2019-apply-for-sabmiller-jobs/"
0,"Goodmorning today i am late for  &lt;DECIMAL&gt; min.,,,"
0,"You are a winner you have been specially selected to receive ÃÂ¥ÃÂ£1000 cash or a ÃÂ¥ÃÂ£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,,,"
0,"As a registered optin subscriber ur draw 4 ÃÂ¥ÃÂ£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,,,"
0,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk,,,"
0,"DEAR APPLICANT We Are Pleased to inform you that you have been shortlisted for an Interview/chat session at B.S INCORPORATION LTDDate:THUR 29/3/18 & FRI 30/3/18 by 9amVenue: 4 karim Ogungbeye Estate off Amaraolu way,beside Zenith Bank,1st Gate,Agidingbi, Ikeja Lagos. Come with your updated CV. for Enquiries 080-3941-1675 /H. R - Alexis.Kindly Call to Confirm Your Availability."
0,"This mail is with reference to your proposed candidature received earlier, in order to arrange a face-to-face interview with you based on your prospective potentials with DEW PLATFORM PLUS RESOURCES. SCHEDULED DATE; Monday 11, 2018, 9.00am OFFICE AVENUE; Ground Floor, No 2, Akin Osiyemi Street, Opp. Sterling Bank Bus Stop, Allen Avenue, Lagos State. http;//home.dpprng.com/"
0,"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,,,"
0,"Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,,,"
0,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"",,,"
0,"Dear Candidate,
 Cedex Consulting Nig. is outstanding when it comes to outsourcing for it clients. We also offer excellent ICT and Entrepreneurship services. As part of our screening and selection process, you have been scheduled for an Oral interview session with the HRM.
 Date: Thursday 02/08/2018
 Time: 9:30am
 Address:5 Resource Press Building by Fumec B/stop Opposite SBN end of Adeniyi Jones Ogba, Lagos Come with an updated hard copy of your CV Sincerely,
 Cedex Consult Nig.
 Admin Unit
 For inquiries:
 Email: cedexconsulting@aol.com
 Tel: +234(0)803-083-2748
 cedex consulting.
 cedexconsulting@aol.com
"
0,"Hello, this is to inform you that you have been scheduled to attend interview with details below. Date-24th may 2018. Time- 10am. venue- 5th quadrant performance limited"
0,"Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,,,"
0,& Acct***** has been BLOCKED due to BVN system error call our helplaine>>08135071572 to reopen it within 24hours!!
0,"Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,,,"
0,This is a fraud alert from HSBC. We need to verify recent transactions. Shortly you will receive a message from + 447537438060 with directions on how to respond. We may decline your card until we have a response. Standard network charges apply.
0,"Sequel to your CV submitted for job application at Pcon Energy Services Limited.

You are hereby invited for interview

Date: Wednesday, 6th of September, 2017

Time: 9am prompt

Venue: No73 Itokin Road, Rainbow Event Center, Akasolori Bus Stop, Ikorodu, Lagos State.

Kindly come with the following:

1. Print out of the Invitation Letter direct from the email page

2. Photocopies and original credentials and CV

3. Two recent passport photograph

For directive call the following Numbers 090********, 080********

Regards

Management"
0,"important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,,,"
0,"UR awarded a City Break and could WIN a ÃÂ¥ÃÂ£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 ÃÂ¥ÃÂ£1.50perWKsub,,,"
0,"Please is this legit
 INTERVIEW INVITE
 hr. ygsconsulting
 to me
 10 hours agoDetails
 DEAR ELIZABETH,
 Based on your application, you have been shortlisted for an oral interview with the Head of human resource(HRM) in our consulting and entrepreneurial firm.
 Time: 9:00am.
 Date: Wednesday 1/08/2018 Address: plot A, resource Press building,Sanusi bus stop,Adeniyi Jones, Ogba Road Lagos Come along with your CV
 Regards,
 Ololade Adeniyi
 Relationhip officer
 08115757035
 YGS Consult
 "
0,"
With reference to your CV sent to us,

ÃÂ you are hereby scheduled for an interview with us atÃÂ StrategicÃÂ andÃÂ GlobalÃÂ ResourcesÃÂ .


Time : 10am


Date: Monday 16th April 2018


Address : 5 Resource building, surulere Industrial Road, Adeniyi Jones,


Come ÃÂ with a copy of your CV. ÃÂ 



Regards


ADMIN UNITÃÂ 

Strategic careers NigeriaÃÂ "
0,"Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,,,"
0,"Base on referral,BLS urgently consider you for interview on Tue 24/7/18 by 9am @ 3rd floor,8 Thomas Salako Str, Ogba B/Stop,Ikeja Lag"
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens,,,"
0,"CONGRATULATIONS!!!
 You are invited to take part in an interview session.
 RS consulting (Nig) is a recruitment firm that handles human resource functions for selected organizations. As part of selection process, you are invited for an oral interview session as follows: Date: Wednesday, 11h July, 2018
 Address: Plot 5, resource press building, adjacent to sanusi bus-stop, off adeniyi jones avenue, ogba. Lagos.
 "
0,"Final Chance! Claim ur ÃÂ¥ÃÂ£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. ÃÂ¥ÃÂ£3.00 Subs 16,,,"
0,DEAR CUSTOMER CEN OF NIGERIA HAS BLOCK YOUR ATM/ACCT DUE TO INCOMPLETE BVN REGISTRATION TO UNLOCK CALL OUR HELPLINE ON 08137593464
0,"Your application has been reviewed and you are invited for an interview session with the Recruitment Manager for the role of an admin, on Monday, 2nd July, 2018 at plot 5, university press building, close to fumec junction or sanusi bus-stop, ogba. Lagos.
 RS consulting is an entrepreneurship firm that handles/provides all HR functions, including outsourcing, recruitment, man power training, executive development and talent management for selected organizations.
 Come with your CV and references.
 Kindly acknowledge for availability.
 "
0,"SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,,,"
0,"Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,,,"
0,"TRALBANK OF NIGERIA HAS BLOCKED YOUR ACCOUNT & ATM CARD DUE TO INCOMPLETE BUN REGISTRATION,CALL CUSTOMER CARE @09063151006 TO RE-ACTIVATE"
0,"Sequel to the receipt of your Resume, the Board of TGN requests your presence to be interviewed based on your qualification.SCHEDULED DATE:Monday, 26th March 2018TIME: 9.00Hours in the Morning.OFFICE ADDRESS: Ground Floor, 2, Akin Osiyemi Str. Opp. Sterling Bank Bus-stop, Allen Avenue, Ikeja, Lagos State.REQUIREMENTS;-Hard copy/Print-out of this Email Notification.-Hard copy of your Resume/Curriculum Vitae.-Two (2) Passport Photographs.Dress Corporately and be sure to come early as lateness will NOT be entertained.OPTIONAL-A regulatory I.D Card i.e. Driver's License, National I.D card, Voter's Card, INT'L Passport.Best of Luck, HR DEPT.DIRECTION:FROM OJUELEGBA/OSHODI, LAGOS TAKE A COMMERCIAL BUS TO ALLEN/ALAUSA/SHOPRITE, ALIGHT AT ALLEN AVENUE, STERLING BANK BUS-STOP."
0,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive ÃÂ¥ÃÂ£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....,,,"
0,"Good day,   We confirm receipt of your application as a residential field agent via our web portal.   Trapezoid is a full-service background checks provider for various organisations (locally and internationally).   The job listing is for residential field agents (verification officers) to assist in conducting on-site/physical address verification for our various clients.   Sequel to your application, you have been selected for a chat/interview with the Managing Director.   The interview will take place on Friday 18th May 2018 at 39, Opebi Road, Opposite Adebola House, Ikeja, Lagos by 10am.   Kindly come along with a copy of your CV, 2 passport photographs, means of identification (regulatory ID) and android phone."
0,"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,,,"
0,"Responding 2ur application, BG Nig invites u4 an interview/test on Thu 17/12/15 @16, Akinremi Str Anifowose Opp New Garage Ikeja by 10am. HR Mr.JERRY 08089582847"
0,"Hi ,abiola is me Onyemaechi Anthony ur 15A ex-copa mate in Ekite State, code Ek/15A/1410, am working with Shell Oil Company in Rivers State branch, cal me now 4 details b/cos internal Recruitment is going on now so dat i can link u to d company."
0,"Dear Applicant,

 

We are pleased to invite you for an interview for the role of a Customer Service Representative scheduled for Monday 16th April 2018 by 11noon prompt at plot 4, Jeremiah Ugwu Street, Off Admiralty Way Lekki phase 1,Lagos. Kindly attend with copy of CV, 3 passport photographs and photocopy of all credentials with birth certificate in a file. Kindly do a research on Cable TV and TV Content.

 

Regards

 

Front Desk"
0,"Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,,,"
0,"4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,,,"
0,"Latest Nokia Mobile or iPOD MP3 Player +ÃÂ¥ÃÂ£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.ÃÂ¥ÃÂ£1,50/Mtmsgrcvd18+,,,"
0,"Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,,,"
0,Dear Citizen (SXXXX) please sign up by 7 Nov 2018 at https://www.singaporebudget.gov.sg/sgbonus?sign to receive your SG Bonus of $ by Dec 2018. The final deadline to sign up is 31 Mar 2019 Dear Citizen (SXXXX ) your SG Bonus of $ will be paid to you by Dec 2018. More details are at https://www.singaporebudget.gov.sg/sgbonus?2018
0,"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,,,"
