label,message
1,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ,,,"
1,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order,,,"
1,"Dont worry. I guess he's busy.,,,"
1,"Din i tell u jus now 420,,,"
1,"Yup ok thanx...,,,"
1,"Yay can't wait to party together!,,,"
1,"Come to mu, we're sorting out our narcotics situation,,,"
1,"Hey we can go jazz power yoga hip hop kb and yogasana ,,,"
1,"what is your account number?,,,"
1,"Hi my email address has changed now it is ,,,"
1,"Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,,,"
1,"Yes see ya not on the dot,,,"
1,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...,,,"
1,"I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,,,"
1,"I've got it down to a tea. not sure which flavour,,,"
1,"Y cant u try new invention to fly..i'm not joking.,,,,"
1,"Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,,,"
1,"Aight ill get on fb in a couple minutes,,,"
1,"So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,,,"
1,"I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,,,"
1,"His frens go then he in lor. Not alone wif my mum n sis lor.,,,"
1,"Alright. I'm out--have a good night!,,,"
1,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!,,,"
1," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !,,,"
1,"Not to worry. I'm sure you'll get it.,,,"
1,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth,,,"
1,"Thats cool. How was your day?,,,"
1,"Super da:)good replacement for murali,,,"
1,"Ok then u tell me wat time u coming later lor.,,,"
1,"Oh k. . I will come tomorrow,,,"
1,"I can. But it will tell quite long, cos i haven't finish my film yet...,,,"
1,"You're shortlisted for an INTERVIEW with our EXECUTIVES at D.P.C.S on Wed. 18/07 by 9am @116,Akowonjo rd,Jimoh b/s,Egbeda.
INQ:081-3653-2119(16596)."
1,"Watching tv now. I got new job :),,,"
1,"Thought praps you meant another one. Goodo! I'll look tomorrow ,,,"
1,"Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,,,"
1,"If you were/are free i can give. Otherwise nalla adi entey nattil kittum,,,"
1,"Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,,,"
1,"We confirm eating at esplanade?,,,"
1,"Hope you are having a great day.,,,"
1,"Ok..,,,"
1,"Cool, I'll text you in a few,,,"
1,"Ok I'm gonna head up to usf in like fifteen minutes,,,"
1,"Can a not?,,,"
1,"What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,,,"
1,"I want to go to perumbavoor,,,"
1,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""",,,"
1,"Hey you around? I've got enough for a half + the ten I owe you,,,"
1,"Short But Cute: \Be a good person but dont try to prove it..\"" .Gud noon...."",,"
1,"Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,,,"
1,"Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,,,"
1,"Jus ans me lar. U'll noe later.,,,"
1,"Apps class varaya elaya.,,,"
1,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try,,,"
1,"Dunno lei he neva say...,,,"
1,"I have no money 4 steve mate! !,,,"
1,"There're some people by mu, I'm at the table by lambda,,,"
1,"No need to say anything to me. I know i am an outsider,,,"
1,"How r ÃÂ_ going to send it to me?,,,"
1,"No my blankets are sufficient, thx,,,"
1,"Pls send me a comprehensive mail about who i'm paying, when and how much.,,,"
1,"If You mean the website. Yes.,,,"
1,"\Thinking of u ;) x\"""",,,"
1,"Hey do you want anything to buy:),,,"
1,"I guess you could be as good an excuse as any, lol.,,,"
1,"Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,,,"
1,"Surly ill give it to you:-) while coming to review.,,,"
1,"That seems unnecessarily hostile,,,"
1,"Umma. Did she say anything,,,"
1,"Sent me ur email id soon,,,"
1,"Tunde, how are you doing. This is just wishing you a great day. Abiola.,,,"
1,"Its just the effect of irritation. Just ignore it,,,"
1,"I reach home safe n sound liao...,,,"
1,"Yeah sure I'll leave in a min,,,"
1,"Alright, see you in a bit,,,"
1,"It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,,,"
1,"Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,,,"
1,"K.i will send in  &lt;#&gt;  min:),,,"
1,"Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,,,"
1,"K do I need a login or anything,,,"
1,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted,,,"
1,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-),,,"
1,"Thank You meet you monday,,,"
1,"Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,,,"
1,"Have your lunch and come quickly and open the door:),,,"
1,"Do u still have plumbers tape and a wrench we could borrow?,,,"
1,"Can... I'm free...,,,"
1,"Aight, I'll ask a few of my roommates,,,"
1,"Hey babe, my friend had to cancel, still up for a visit ?,,,"
1,"ÃÂÃÂ give me some time to walk there.,,,"
1,"Ok., is any problem to u frm him? Wats matter?,,,"
1,"ALSO TELL HIM I SAID HAPPY BIRTHDAY,,,"
1,"Will you be here for food,,,"
1,"So when do you wanna gym harri,,,"
1,"Dai i downloaded but there is only exe file which i can only run that exe after installing.,,,"
1,"Lara said she can loan me  &lt;#&gt; .,,,"
1,"\Hey! do u fancy meetin me at 4 at cha ÃÂ¥ÃÂ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\"""",,,"
1,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.,,,"
1,"Dunno lei... I thk mum lazy to go out... I neva ask her yet...,,,"
1,"Dear i have reache room,,,"
1,"Then why you came to hostel.,,,"
1,"I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,,,"
1,"Change windows logoff sound..,,,"
1,"Dear are you angry i was busy dear,,,"
1,"Hey they r not watching movie tonight so i'll prob b home early...,,,"
1,"I wil be there with in  &lt;#&gt;  minutes. Got any space,,,"
1,"I thank you so much for all you do with selflessness. I love you plenty.,,,"
1,"What's nannys address?,,,"
1,"No calls..messages..missed calls,,,"
1,"Hi this is yijue, can i meet u at 11 tmr?,,,"
1,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?,,,"
1,"You got called a tool?,,,"
1,"Ho ho - big belly laugh! See ya tomo,,,"
1,"Ard 530 like dat lor. We juz meet in mrt station then ÃÂ_ dun haf to come out.,,,"
1,"That's necessarily respectful,,,"
1,"If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,,,"
1,"Cool, text me when you're parked,,,"
1,"Nope. Since ayo travelled, he has forgotten his guy,,,"
1,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..,,,"
1,"Just arrived, see you in a couple days &lt;3,,,"
1,"Haha yeah, 2 oz is kind of a shitload,,,"
1,"So ÃÂ_ pay first lar... Then when is da stock comin...,,,"
1,"I called but no one pick up e phone. I ask both of them already they said ok.,,,"
1,"Haha awesome, omw back now then,,,"
1,"I have gone into get info bt dont know what to do,,,"
1,"Thats cool. i am a gentleman and will treat you with dignity and respect.,,,"
1,"(That said can you text him one more time?),,,"
1,"I am taking half day leave bec i am not well,,,"
1,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.,,,"
1,"You will go to walmart. I.ll stay.,,,"
1,"IM GONNA MISS U SO MUCH,,,"
1,"Mm yes dear look how i am hugging you both. :-P,,,"
1,"It's justbeen overa week since we broke up and already our brains are going to mush!,,,"
1,"Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,,,"
1,"Jay's getting really impatient and belligerent,,,"
1,"Yeah probably, I still gotta check out with leo,,,"
1,"He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,,,"
1,"Going to join tomorrow.,,,"
1,"Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,,,"
1,"Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,,,"
1,"Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,,,"
1,"Awesome, I remember the last time we got somebody high for the first time with diesel :V,,,"
1,"Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsÃÂ¥ÃÂ£1/minMobsmoreLKPOBOX177HP51FL,,,"
1,"No. To be nosy I guess. Idk am I over reacting if I'm freaked?,,,"
1,"Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,,,"
1,"Should I be stalking u?,,,"
1,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ,,,"
1,"Oops, I'll let you know when my roommate's done,,,"
1,"How are you doing. How's the queen. Are you going for the royal wedding,,,"
1,"Went fast asleep dear.take care.,,,"
1,"Yes i thought so. Thanks.,,,"
1,"Its sunny in california. The weather's just cool,,,"
1,"Lovely smell on this bus and it ain't tobacco... ,,,"
1,"But if she.s drinkin i'm ok.,,,"
1,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).,,,"
1,"Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,,,"
1,"Dont let studying stress you out. L8r.,,,"
1,"ÃÂÃÂ collecting ur laptop then going to configure da settings izzit?,,,"
1,"You intrepid duo you! Have a great time and see you both soon. ,,,"
1,"Give me a sec to think think about it,,,"
1,"I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,,,"
1,"Ok, be careful ! Don't text and drive !,,,"
1,"Good morning. At the repair shop--the ONLY reason i'm up at this hour.,,,"
1,"U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,,,"
1,"Just send a text. We'll skype later.,,,"
1,"So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,,,"
1,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"" Gud night...."",,"
1,"U havenÃÂ¥ÃÂt lost me ill always b here 4u.i didnÃÂ¥ÃÂt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÃÂ¥ÃÂs what itried2tell urmom.i careabout u,,,"
1,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...,,,"
1,"When're you guys getting back? G said you were thinking about not staying for mcr,,,"
1,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*,,,"
1,"It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,,,"
1,"Ok then no need to tell me anything i am going to sleep good night,,,"
1,"Ok ill tell the company,,,"
1,"Lil fever:) now fine:),,,"
1,"I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,,,"
1,"I am not having her number sir,,,"
1,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.,,,"
1,"Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,,,"
1,"Ok lor.,,,"
1,"I'm in chennai velachery:),,,"
1,"Great. P diddy is my neighbor and comes for toothpaste every morning,,,"
1,"have you ever had one foot before?,,,"
1,"Am okay. Will soon be over. All the best,,,"
1,"HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,,,"
1,"If e timing can, then i go w u lor...,,,"
1,"No one interested. May be some business plan.,,,"
1,"Now get step 2 outta the way. Congrats again.,,,"
1,"Okey dokey, iÃÂÃÂÃÂ·ll be over in a bit just sorting some stuff out.,,,"
1,"No probably  &lt;#&gt; %.,,,"
1,"K I'll be sure to get up before noon and see what's what,,,"
1,"Aah bless! How's your arm?,,,"
1,"Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,,,"
1,"I cant wait to see you! How were the photos were useful? :),,,"
1,"Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,,,"
1,"You need to get up. Now.,,,"
1,"We're on the opposite side from where we dropped you off,,,"
1,"Nite...,,,"
1,"It is a good thing I'm now getting the connection to bw,,,"
1,"Just seeing your missed call my dear brother. Do have a gr8 day.,,,"
1,"Actually I decided I was too hungry so I haven't left yet :V,,,"
1,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy,,,"
1,"I am going to sao mu today. Will be done only at 12 ,,,"
1,"Where at were hungry too,,,"
1,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!,,,"
1,"Prepare to be pleasured :),,,"
1,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?,,,"
1,"I'm back, lemme know when you're ready,,,"
1,"I think i am disturbing her da,,,"
1,"Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,,,"
1,"HMM yeah if your not too grooved out! And im looking forward to my pound special :),,,"
1,"You busy or can I come by at some point and figure out what we're doing tomorrow,,,"
1,"He dint tell anything. He is angry on me that why you told to abi.,,,"
1,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-),,,"
1,"Is ur paper today in e morn or aft?,,,"
1,"So lets make it saturday or monday as per convenience.,,,"
1,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,"
1,"Free any day but i finish at 6 on mon n thurs...,,,"
1,"Just got outta class gonna go gym.,,,"
1,"What you thinked about me. First time you saw me in class.,,,"
1,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;,,,"
1,"K sure am in my relatives home. Sms me de. Pls:-),,,"
1,"TELL HER I SAID EAT SHIT.,,,"
1,"I'm done oredi...,,,"
1,"Now thats going to ruin your thesis!,,,"
1,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.,,,"
1,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready,,,"
1,"Got c... I lazy to type... I forgot ÃÂ_ in lect... I saw a pouch but like not v nice...,,,"
1,"Right it wasnt you who phoned it was someone with a number like yours!,,,"
1,"Got meh... When?,,,"
1,"Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,,,"
1,"You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,,,"
1,"R u over scratching it?,,,"
1,"says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,,,"
1,"ÃÂÃÂ bot notes oredi... Cos i juz rem i got...,,,"
1,"Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,,,"
1,"Sure, I'll see if I can come by in a bit,,,"
1,"Even my brother is not like to speak with me. They treat me like aids patent.,,,"
1,"The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,,,"
1,"* Will have two more cartons off u and is very pleased with shelves,,,"
1,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.,,,"
1,"Dont think so. It turns off like randomlly within 5min of opening,,,"
1,"Sorry da..today i wont come to play..i have driving clas..,,,"
1,"I want to lick your pussy now...,,,"
1,"Aight, you close by or still down around alex's place?,,,"
1,"MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,,,"
1,"I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,,,"
1,"The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,,,"
1,"No current and food here. I am alone also,,,"
1,"fyi I'm at usf now, swing by the room whenever,,,"
1,"No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,,,"
1,"K I'll take care of it,,,"
1,"You said to me before i went back to bed that you can't sleep for anything.,,,"
1,"I have to take exam with in march 3,,,"
1,"Hmph. Go head, big baller.,,,"
1,"Cold. Dont be sad dear,,,"
1,"I'm at home. Please call,,,"
1,"Another month. I need chocolate weed and alcohol.,,,"
1,"Fine if thatÃÂ¥ÃÂs the way u feel. ThatÃÂ¥ÃÂs the way its gota b,,,"
1,"Thanks for looking out for me. I really appreciate.,,,"
1,"Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,,,"
1,"Thanks for loving me so. You rock,,,"
1,"The evo. I just had to download flash. Jealous?,,,"
1,"Morning only i can ok.,,,"
1,"I'm stuck in da middle of da row on da right hand side of da lt... ,,,"
1,"Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,,,"
1,"How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,,,"
1,"Why do you ask princess?,,,"
1,"I'm home. Doc gave me pain meds says everything is fine.,,,"
1,"NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,,,"
1,"Yes:)from last week itself i'm taking live call.,,,"
1,"Also are you bringing galileo or dobby,,,"
1,"BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,,,"
1,"Are u awake? Is there snow there?,,,"
1,"Im sorry bout last nite it wasnÃÂ¥ÃÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx,,,"
1,"Yes. It's all innocent fun. O:-),,,"
1,"Just haven't decided where yet eh ?,,,"
1,"Check wid corect speling i.e. Sarcasm,,,"
1,"Then u going ikea str aft dat?,,,"
1,"Dear candidate. You have been shortlisted for the BAT Technical training recruitment test. It will take place at our Ibadan factory by 10am on Monday, Mar 19, 2018. Address is 1 Tobacco road, off Toll gate, lagos Ibadan Express way. Please wear shoes that cover your feet properly."
1,"I'll text now! All creepy like so he won't think that we forgot,,,"
1,"Yes.mum lookin strong:),,,"
1,"No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,,,"
1,"No problem. Talk to you later,,,"
1,"Nope, I'm still in the market,,,"
1,"Aight, tomorrow around  &lt;#&gt;  it is,,,"
1,"No shoot me. I'm in the docs waiting room. :/,,,"
1,"Dizzamn, aight I'll ask my suitemates when I get back,,,"
1,"Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,,,"
1,"hanks lotsly!,,,"
1,"Aight, let me know when you're gonna be around usf,,,"
1,"Ok. So april. Cant wait,,,"
1,"Good morning princess! Have a great day!,,,"
1,"St George Bank Detected unusual activity on your account, To avoid getting suspended, Re-verify your creditentials use link below "
1,"That's the trouble with classes that go well - you're due a dodgey one ÃÂÃÂ_ Expecting mine tomo! See you for recovery, same time, same place ,,,"
1,"U reach orchard already? U wan 2 go buy tickets first?,,,"
1,"Y bishan lei... I tot ÃÂ_ say lavender? ,,,"
1,"Text her. If she doesnt reply let me know so i can have her log in,,,"
1,"Glad to see your reply.,,,"
1,"Gud ni8.swt drms.take care,,,"
1,"Carlos says he'll be at mu in  &lt;#&gt;  minutes,,,"
1,"U're welcome... Caught u using broken english again...,,,"
1,"ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O ÃÂ¥ÃÂ£250 3 WANT ÃÂ¥ÃÂ£800,,,"
1,"Can you please send me my aunty's number,,,"
1,"It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,,,"
1,"R u meeting da ge at nite tmr?,,,"
1,"Kate jackson rec center before 7ish, right?,,,"
1,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So always give response 2 who cares 4 U\""... Gud night..swt dreams..take care"",,"
1,"So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,,,"
1,"Now project pa. After that only i can come.,,,"
1,"Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,,,"
1,"I want  &lt;#&gt;  rs da:)do you have it?,,,"
1,"ARE YOU IN TOWN? THIS IS V. IMPORTANT,,,"
1,"My sister got placed in birla soft da:-),,,"
1,"Hey you told your name to gautham ah?,,,"
1,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...,,,"
1,"Waiting for your call.,,,"
1,"Designation is software developer and may be she get chennai:),,,"
1,"Its ok., i just askd did u knw tht no?,,,"
1,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...,,,"
1,"Good morning princess! How are you?,,,"
1,"Ok lar... Joking wif u oni...,,,"
1,"Excellent, I'll see what riley's plans are,,,"
1,"Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,,,"
1,"Hows the street where the end of library walk is?,,,"
1,"Aight, lemme know what's up,,,"
1,"Anything lor if they all go then i go lor...,,,"
1,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...,,,"
1,"We live in the next  &lt;#&gt; mins,,,"
1,"Do you always celebrate NY's with your family ?,,,"
1,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.,,,"
1,"Text me when you get off, don't call, my phones having problems,,,"
1,"Aldrine, rakhesh ex RTM here.pls call.urgent.,,,"
1,"Si si. I think ill go make those oreo truffles.,,,"
1,"Just finished. Missing you plenty,,,"
1,"We still on for tonight?,,,"
1,"Hey are we going for the lo lesson or gym? ,,,"
1,"Happy New Year Princess!,,,"
1,"St andre, virgil's cream,,,"
1,"How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,,,"
1,"Goodmorning, today i am late for 2hrs. Because of back pain.,,,"
1,"Ok... Thanx... Gd nite 2 ÃÂ_ too...,,,"
1,"U GOIN OUT 2NITE?,,,"
1,"Pls help me tell Ashley that i cant find her number oh,,,"
1,"But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,,,"
1,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day,,,"
1,"U too...,,,"
1,"You best watch what you say cause I get drunk as a motherfucker,,,"
1,"So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,,,"
1,"Sweet heart how are you?,,,"
1,"1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,,,"
1,"Hi where you. You in home or calicut?,,,"
1,"Hi msg me:)i'm in office..,,,"
1,"Please dont say like that. Hi hi hi,,,"
1,"As in i want custom officer discount oh.,,,"
1,"Bring it if you got it,,,"
1,"Merry Christmas to you too babe, i love ya *kisses*,,,"
1,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!,,,"
1,"Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,,,"
1,"Take some small dose tablet for fever,,,"
1,"Doing my masters. When will you buy a bb cos i have for sale and how's bf,,,"
1,"Almost there, see u in a sec,,,"
1,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...,,,"
1,"Just finished eating. Got u a plate. NOT leftovers this time.,,,"
1,"Have a nice day my dear.,,,"
1,"Sorry,in meeting I'll call later,,,"
1,"Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,,,"
1,"She went to attend another two rounds today..but still did't reach home..,,,"
1,"Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,,,"
1,"Msg me when rajini comes.,,,"
1,"Just making dinner, you ?,,,"
1,"Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,,,"
1,"Somebody set up a website where you can play hold em using eve online spacebucks,,,"
1,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.,,,"
1,"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,,"
1,"Ooooooh I forgot to tell u I can get on yoville on my phone,,,"
1,"You dont know you jabo me abi.,,,"
1,"Well its not like you actually called someone a punto. That woulda been worse.,,,"
1,"Dear umma she called me now :-),,,"
1,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning,,,"
1,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.,,,"
1,"Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,,,"
1,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?,,,"
1,"I've reached home n i bathe liao... U can call me now...,,,"
1,"Ok can...,,,"
1,"S but not able to sleep.,,,"
1,"Ok that's great thanx a lot.,,,"
1,"I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,,,"
1,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st..."",,,"
1,"Tomarrow final hearing on my laptop case so i cant.,,,"
1,"I want to be there so i can kiss you and feel you next to me,,,"
1,"I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,,,"
1,"Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,,,"
